time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.319999999999996,1.5046882888681878,23.25995744173272,36.59019625590481,0.4011146026818988,0.15105270025419681,0.0,-5.284371930760643,5.6504394273061385,4.999899656056937,0.13358232317738172,-0.0689209576684861,0.0,473.79206957328586,472.8637145583734,473.0309108195735,471.5413527239921
4.379999999999995,1.1850356111215707,23.603392441921027,36.8839973121061,0.4091125650909584,0.14686674488171292,0.0,-5.3707932367229105,5.797935611430347,4.794044473337089,0.13272801847303645,-0.0715108275142887,0.0,402.5735804511658,402.33482420640945,401.8380323255431,401.7789781214571
4.439999999999993,0.8599528727231763,23.956409795912606,37.166996002509286,0.41687053311433164,0.14294492438372597,0.0,-5.465288234873982,5.969740499357475,4.639449746386482,0.1213765838187055,-0.05527220420084648,0.0,419.0325425422883,420.43872777965595,420.88151066033896,419.9138659174441
4.499999999999992,0.52911470029331,24.320055962865286,37.44129634363329,0.4240955045793138,0.13944150214066653,0.0,-5.562649779702533,6.152125716229662,4.503960254162141,0.1184247256207787,-0.06549457338754966,0.0,427.75480305113655,426.88056224644254,426.016946448219,425.7781569031092
4.559999999999991,0.1924533936088233,24.69466268144256,37.707377083103395,0.4313716575387838,0.13527314136197344,0.0,-5.659364606731026,6.335084889341568,4.365499583340448,0.12642019892109727,-0.07892791638785132,0.0,425.923473785308,424.768692199899,424.98302420221165,425.68196150505594
4.6199999999999894,-0.15062141927454997,25.082235481030164,37.969330931921284,0.4386714454638385,0.13039883724638734,0.0,-5.776151912830197,6.584086904668345,4.365451938048941,0.10987997143206174,-0.08631047175881972,0.0,473.2023861994254,472.6286651115731,474.3106721735816,473.0505897957563
4.679999999999988,-0.5001569461597939,25.483178565716965,38.22776303302263,0.44480918320660834,0.12532536544409556,0.0,-5.874913670189097,6.780892393299239,4.248972697116744,0.0794024494487384,-0.08126685431557214,0.0,434.3861709039636,434.80299981720975,436.53020078998054,433.98761858126005
4.739999999999987,-0.856073567160467,25.8976064503534,38.482658202740915,0.4501462404072303,0.12087969328584158,0.0,-5.988702929703898,7.033193993452752,4.246831037236189,0.10328428367784609,-0.0626463390108094,0.0,474.0655363704074,475.4905116463768,472.9551468708807,474.79728202551
4.799999999999986,-1.218929206640395,26.32771742671378,38.7384613213679,0.4564088530933761,0.11795949486176216,0.0,-6.106269830542449,7.303622771931683,4.278840040610763,0.10647543975978656,-0.029745613163169666,0.0,486.6299286243544,489.08564025169204,486.4417621886649,486.68919151856943
4.859999999999984,-1.5885140122039498,26.772913215516144,38.99373365700503,0.46337107160570135,0.11664975455470294,0.0,-6.213241481009212,7.5361802339709,4.229583809611459,0.13038244734273322,-0.009434939684150578,0.0,462.3792035505332,463.9769738403487,461.3271444689094,463.22272759819117
4.919999999999983,-1.9641405719749758,27.230578951473884,39.242965181652785,0.47107835307132273,0.11602598259965635,0.0,-6.307821616815018,7.719551853949085,4.078105628622943,0.12429460261208797,-0.012391563455263882,0.0,427.9342959099253,427.68258027104764,428.48365807729795,427.98136769407563
4.979999999999982,-2.3459347770070336,27.70107276804577,39.48659983330845,0.4785213215843802,0.11488302445911014,0.0,-6.418698565616592,7.963466163833443,4.042179045921151,0.12355516140703397,-0.037701627956452564,0.0,469.7032916701878,467.7357031213477,469.5114604999216,469.46713394575687
5.0399999999999805,-2.7336469707397075,28.18321843452433,39.72221847286422,0.4859302480163672,0.11293119954395348,0.0,-6.50525206875167,8.108425339992875,3.812395435709938,0.12333574559335349,-0.023800295068253867,0.0,399.76771137259595,401.0323172956879,399.2088294089204,399.2045159600085
